winner_refer_hash,white_list_score,class
C41621ED9B3E444AE1AC6505BE7F6ECE225224CDB9F702930D2580B918E7224F,68,TIER1
CE1509637FE2CCA778DF7BD4194973EFAAAE95A7538C803717ABEB80BF90C0EF,86,TIER1
7D2C9D29B4295DE1D4923562B896EB9B75C6B46BB67121A3498EA5164BCB8DED,59,TIER1
C035F2F578A9DE4AEB5F932DD0B04278AE000F030680B75141C793363B3AA1E3,65,TIER1
7E85032E808C69255B73A3F2558AD08AA27A93C429DB1E87CEF46F8B0584182B,78,TIER1
F2AAAC34D57168A0C74965E3A6992666EEB9636503281F945D09C1CC25F9A80C,86,TIER1
AD351BCD0FD4042D382DED472ECA4301477AAD660B3C1CF473B97116FA3DE712,102,TIER1
0935D12C8EE8FDF547826C37B722ABEDE7777341434EC29E03B575A457808DDE,88,TIER1
C2602C4343A7D3FF40B5F73D8176F7612134A408B8CE1ED140D33C8A1E13C8E5,80,TIER1
56611D500ECE903F692D45A1D5E58DE6ABD533B5E28A46F8DB4E4312353D18A2,86,TIER1
ED4EF1F916D12BA86129A24CC3BF1C17C18FEA82E8F6CE36CB53AA7662A29054,84,TIER1
5CFB5483896A1B01553AE30301444E2E1A1343CF4BF12F1A14DD718D98CB1E0B,88,TIER1
FADB98C97BC0CB3F1EE5DEE180D0814C7550679061E6B81DC7D6F9C59208B70B,86,TIER1
A56925B876AD2C7EFE61D321FC92F0116574EBA2C6B5673E98F310C885A69952,103,TIER1
DF28234AFAABB7FA4E8EC63DE283D592723D413ED43285C6B8381167C611F1CD,88,TIER1
5C3CF3DF47CA8DF00C57001D370B8354CE047E943623C71AB4047B4FD3B4F3F4,98,TIER1
A297AD8E1B674FF283BBC6146FC1B31E21E51C3EF10FD43035E66C7E47776618,59,TIER1
F7D3B3DEA4B8C1CF0914F336D5AE2C723F91B50F2E13C65E9337C12BF1BE9468,87,TIER1
BCEBAF9C46E0E373EF25AC50052F85FC2895DC317403E78E81CF052C0FD52B31,106,TIER1
90485FBB30BCB6E72CCB67B1949D6ED19BE0667A637879F433E86A214B292E33,78,TIER1
CC2665A092A5AD415E78C6243CF330424D6125CF85A05819245F0E9225900BC7,110,TIER1
3A5AFEBA4A113808BC6C0A7CBA0E2C915F710037E0081E376FB3D8F76DA22FF9,78,TIER1
C091DBC1F21EE959760178CB1CBBAAAE551C32F244413FFA9424419604D6CFD0,59,TIER1
0843E369469179B01E8095B4D0C17AB34D0A10E99EFCD445B94DF712145D7341,68,TIER1
CA53725EB377F886B9F2C30619A2DA90D8F22814C9FA38F5FFC0304135C47B3C,84,TIER1
F277B18930EC3FE5A75E05B2DF6D2AD6169A5F0D2AD7BDF1CA1F8ABF0BFAEAA3,100,TIER1
B3A9BDA2F4CB6D334BF345DC42520C3B60117C355F121A9D303CDDE5D997336C,83,TIER1
84E4DF4704E502C18DEBCE9699FFB4585EDF1822162D6028AD26E7DCC3E1ABED,88,TIER1
A572EACE5A3827A16531C3B70E7E3B2A03F33C8E30B9297A0077DDEC0ECA148A,87,TIER1
702446A12A0EBB8C9FD021830421280672FBC35D5C3990B5D3FF7FA46001C7C8,99,TIER1
63FF754E81463CA5FB5416B8ADB5333B8B54AD60D2DD10E7E3D2B49830B12813,98,TIER1
A5FBFBB16476BAF879DB58CC5BD79715211632E3C8BDF8349205FEF1181CF56A,59,TIER1
F99AC696D4F2EEE512B3581B0758B16C2609CBC62F1DCF708A9ABB135FD7CD56,61,TIER1
4194F7B3F7E8CE343AC577E3A4A126D16DBEB246D53E6F7ECA44F08E7A953344,103,TIER1
02EADFC0A86E0633CA33F729570CFEF2DC26C0A470FFB35E8B8AC3FAA7657431,100,TIER1
1B83168D254D6721FC09060ABC621857B50C2429BD3E51FCAD5B193A7BF22352,65,TIER1
E8A4183EF50D3E2C2BA4ED7B53D7A12A7B706B4401481CD989C00A27802A2E51,92,TIER1
8E8298A3CA071A9763010FC27B2A4EE60E452438C62ECFE54CFEE38A4F3B1A20,59,TIER1
E486D820B28DF2DD3002B7CAFFFCB08C4C3DFC091A52DA3742A1AE618A643239,98,TIER1
8F276905E8B36B7A09FEDBF1C4E3035B02AA5D9AD513143EEC518E61324BA761,78,TIER1
BBDB39BF3FE0B74DD6B8F9BDBC28D26F9A6C8181CE755D45EEAE58557C9FA961,20,TIER2
CC3FB09936C0D207010DF5E9563750FF417ECD48CD31B43B3A8A8EBB81EB93AE,43,TIER2
1BD522195EFE9B0BA5FC8E4EBCF2649A30EBAA9EFAB098DE413F64C343158AB9,30,TIER2
298160B2596F940EC0B8F0643D4A93F316B6DA72BAD0B17B4DBEA98BE7386F92,35,TIER2
1C5BBE373BEACE5A22469BA47DA75386069034E05C0FCE546504B6E4DC06ABD7,55,TIER2
A732BC0D8296556089F50B0BBFAE89905689241196B155AA8BFFD6D049B4D7B9,25,TIER2
13C57542AD7F18D151DBDE83286DB6379CB8AF6AB0F69F92C507017B9CA3EBAD,55,TIER2
577D3BED54FA1D39841FB7C2174CFB58FBDDADDC31496D129C506A9D9BE25D9A,20,TIER2
0F8D62A95921CCC511DEFB046996840D456D2EB14E588CBE3FE1048457111751,47,TIER2
BB6592123FCCF27E0BE88B81E83A9E2EEDE038A5E3EB17EB36A610DEE484CD32,55,TIER2
B6880FA06D709E4837C4D1C305368BDB0154862D914E60F3E7B8FDDA73423A3E,43,TIER2
B8CBE6ECEFD94847C071DECFE4F2602B9DD0C5F2F637FE7D4C3FE4ECCE83544D,28,TIER2
158C48DAA7F6B5BEC79FFBDF3867280F47D12B838A6B2A5F92454135A3027031,33,TIER2
C4A42667E9D0E64DCBF1812C66F7A51E14AFA662F9F1003C30415F56DE7CC02B,20,TIER2
42E28AB2551A9C38070338CF7891126CDFCCDBE581E4B65335F5339E93F4C471,20,TIER2
4EBBE20322906D06A38B4517D10CF29D90CD158DF4ADEAABF00C8D3FA1CDB553,55,TIER2
5FF63FA0A8EC845F21713345E96F3C7018FD0C28C924979E49FCE0F470D76D70,33,TIER2
D7FC91FA4E65F20DF86E431B20B9CEF08415D5D7F7144456B0C8E041971E4DA8,55,TIER2
A64CD50B3B0FF3139CD10441F627D8B6A775AABC753617C6421E2C4F93068B5A,26,TIER2
138724F491A1DDDC4A40EBE238CECEC9BFF1F77214881F3B418053C1705C8640,57,TIER2
7595B0E15902FBC8C36A8745A59FBA63C7EB1C5377DB9F56F78404B5921D03E6,57,TIER2
B33C67496B65E65E90FDC8A90512FD6AA5933C5C4A9ECD1B1854E8D8E52EA287,43,TIER2
A0162083526C1EF3534EBFBF993A0AF42C7B378A975BABAEC325A0DB05832303,55,TIER2
2A765B434743E2E66A896F859E49C4B3BBF328040D8E2F2EBD319EACFE7CA4A7,43,TIER2
89C8E131CA8A4DEBD997D04C428D7B9AF43BF68DFD7F09CABD8278F363B5F4AD,47,TIER2
D3C7EA18CCE5D7BF0E3413A667A48F01D099B13DE3FC7002B128C5FAF8CD4EF2,20,TIER2
6E03616CA8108A437D2525D2AC67C21DAB53B9484026696B6E23CBE1F7957182,35,TIER2
716E44F07C06AF1C55A6AE41A63D651414D5370F3CC548A50B06A036FA92C3BE,22,TIER2
CE1A7E0AC912FDF744920B5AFFBE7A2F7FC5EF9EB568A82B1A22B3D3AFDBD4B2,33,TIER2
6F0B131259C84951F1BE35E20B650DEE6C1AAC4D12CE2A289843448973F907DD,53,TIER2
C355183A53A5FAF9E67D2011048A2DEA7016DD3017657ED72DB9A5D021E3E0F4,43,TIER2
D9EDDECD54AC3DD4EDB60D11E7A4222B5FA2023E8C0AF5E2246518A4859A7D53,20,TIER2
794FA66BC18F6E0246220051FC18D015F41006D6228198A641DEA0BF6930A825,20,TIER2
5D355DC92CE9A239E6F66CE3E997DF3757FCA871359A7F05040279E50694071D,20,TIER2
35105084D696267D90DC0AA5DCDA5796690002790BC9D70650923978CAEAAEDE,28,TIER2
EF241D020699B54AD50CCEBF0375E71964062AA9461AC34EDD995E165B5DC776,31,TIER2
18FB5487FB996441E8A9EA85D0081898220D356A5C21A9BAF9B44FA30335B3B5,43,TIER2
79DD5EE7555ABA0EF2B7660BA779381E5B0390251140FF82F06C23B16675E9C8,45,TIER2
260133F1337BF3E8374651F44E113A6DE55018DC3DA7DB210102F2EE02E8A87E,22,TIER2
BC3F4C00176BF65B604586235B732324EE36383DB06202AD29C06D1F3C3B8567,20,TIER2
8D0B95E2EDD5E243FD0F3959730C7CD24471BCA56D4D7410B87050A121C3D398,20,TIER2
04D8743A4E476925CD7EAB97709762F2A186D8E5ADB4ED9CF4B48504E25C58DD,43,TIER2
259AA86E77EB95F13B6035A6A74AC99AB51143B2A36BBD4F1400EF140FEF4205,20,TIER2
D8B8E06AC78CC9243C5FB29C0EC39F5B94156F4909A36B899B0E9B0A58B48C7A,33,TIER2
0CEA5358D96BD1857ED8B742FA37B49BBB311F3E8D8F25D4AE791F0F912723ED,43,TIER2
C9B5388CA32071705D0E79ABEE195ABB4989CF05AA6BCA47F69F7323C7375D27,20,TIER2
D2E54CC3C10F99E7B0FABA642B394CE2E0DBC807578B366CADAF667A084A8EAF,43,TIER2
D645C796B4293455D408F06A99C2AB79627A99F590D3E6087FA4D9E7B1328E0E,41,TIER2
409640CF87D638DEE39A05B3CB08418BFB710EA99774EFDD6802334B7FD8602F,20,TIER2
A22D8427DA89D881C8989E712A969808799C33EA0C7DB02B267198FB05CC5313,43,TIER2
E85A5140B9EEC9BCB13DFE67B173AF38DEFAB86ABE8D9B8C67766A6A44DDE199,20,TIER2
2969DC49CF55DA9250271A0CA3036EBDA501D8D00B39B1BAE5FF268089EF8569,55,TIER2
BAFA723FF1C290941F2DACBCDB8D58B2DF3905E196867A08C2FFD01202B3F824,20,TIER2
767CB54E2C48CDBE73C84FE8C075EAB1F04AEE86E37739525A31EAF32D4094E8,26,TIER2
23B41B1C7D6B08F85FAB73F5EDB95F0C1E2B35F1D2DDA3425E8189F9CE87F54B,20,TIER2
6FFF0E6F014141AEA69B507DC36FAAA6EDFF6AB2C9B0ED6C0B1AF0FE85B24D57,30,TIER2
244DF51DF7EDE98506F0C9EF5CF12788DA48C44059C6572F76069F63E774891E,26,TIER2
383A5287046A5508BD24F90504468CDABAFFA8A0CCF1EA07E9AB0362835A0BFD,20,TIER2
4618199C622685F32994FBDCDD800A918DB6871B3BAC8F4EE44453925F72E2A3,43,TIER2
B611F5A0586A6D6111E52206754DC804873ACE7A59C0B4CCF0E7B2D90D639EC4,22,TIER2
797B43FDD2B345154EC0526EDE095685CB40BECD2CA495428A95584BF327A1E7,43,TIER2
669949A47F8937C0AC6B5299FF61DB0D235D45C9208D02E456420E9952AC3455,55,TIER2
5B91C798F490963692BDDD70FA29BFBB73534E44556339CD078AB3CFE9088BCD,20,TIER2
3A7D314B8CE557CB712A7BCB5C7CB81676DF0F8B964993820F68316CFCE6D2BE,33,TIER2
AF0A9F63495CF7CE202D39BEFC3485934C66805A86746E3F4129282A0C5F2E38,43,TIER2
2A2FCDAD1E6DAE99313C58E93DFD4FD016FAB824F1572057DE5B913D9A64DFFA,41,TIER2
F9CD84475B01CC74F6CADA91A6AD5B4B969FE5BF93A15192FC718DB93EEF32E3,41,TIER2
2BE8B356C8C5E1C6D305825E12AD317F99F7A4FF03E380BE64747A74FF92D903,22,TIER2
14F93B7484B8CA261F1D6768DBED25D8667923D0E0ADD99F2EBB998E085AE757,43,TIER2
7B856BEF216A6A0369D41FEE3726E81B890E10ABF12B156ADC705FD93D858CBF,55,TIER2
AD58089BD177C1DA1089986B8D563E56079755C33F530D270C67CA53664A8039,20,TIER2
E5FC91F6C8E9571E3DB7C768517A831F3F850C684B1350FB115F81FA0BDEF577,43,TIER2
0D777C684F9801EC2934FDCEF0716F71C3AB237F589E68C83180BF0FF3BACF01,43,TIER2
0843CB1D0C9B8F72A4177DE06973DD905C4827546CD9EEBD2C403C62C7E3A8F4,20,TIER2
F8E3F31F57A8DFE4CF011FF7ACDF2C1EAE82E769A330D0DE74FCE84DCFEC1F52,53,TIER2
3E981FD102CD4237B25B470B083C7A3704B89FDE473444B6074103B7E99E446D,43,TIER2
0DAC2B73CDF34DD9D572E3D9CAE5E9D963DEAFA284E20CC41C1EE8410295681D,53,TIER2
6D179F3BAD81E109B764051DDBEF9610767AB7C01A77D557F75DFD5E18185CD3,55,TIER2
C81A63A0AC88600CF4CCC6F7D32EC4921B09D49C80A75B0040398DF2E0750F37,55,TIER2
FEC63E6694D37A0AEA65EE88CFDE5275F2CDF80E61A22F6AEB38BAB6A6A099F3,41,TIER2
2B0F920A76CF85B6043B040B330C6012C94111652D1A7C733A8D6C46CDD65A99,43,TIER2
1F9E5848AB175D3B5BC18C9234E51125B9BEBD43EAE267E6A3B4FD4FC843B35C,20,TIER2
1B24C46C057027902C13A57AF2036ABC6B807A11A4C352CDAAEB5CEB323E539D,26,TIER2
F5655248EB42EBCF67A264687190AD60C41F0D840D4C14C8C7F2296A3E86DFE2,22,TIER2
36A1A2B579B159FA9FAF0100E2B46579BF8A8AC7C3396D732AF5D46B733D1ADC,43,TIER2
40B75A0B2BB1CC03F877FB1760CAAD97C0E688DAD2AB8DB75609E4EC3DE5A53B,53,TIER2
F36C41FFB3027218D5BCF72188F43B33F802DBE21E262E46AF83DEBFA9554C06,26,TIER2
05C7B3F16E8CE2E6A8B7DB4DA2D4E52BE32962ABB70E7C5922DD91165EBDE058,24,TIER2
DB435C05828E0DCE9040CFFCED453E6DE67D00346E9501C15DBFA0DC25E508F3,20,TIER2
C69F04D988194D5D8A9673409093ABE5960FCA2A2D7D155DCF8ADCF022D75643,55,TIER2
C13D1914D71857E5C55A27AAA5328B049AD0415415149C2F94AFC40EE4858711,24,TIER2
30F2A19C491CBA620893D5FABA8E7184AA63045000EB4A705C18D71ABC7BECB4,43,TIER2
83CC47F42F418CA0619BCB1340B373C86C293F9D9363393A6CA91F0B8945A8AA,43,TIER2
F0578981839083FBF11E938F25539C379F57182C30C9D57529ADD06AA636056B,41,TIER2
0C0F77E71AB862E838AF71D8A8ADBF99FE2654DA06AA64B57D5E90DF9560D5F8,20,TIER2
D015E02A505CC206BFB257A6721F12637661FE13B147089C3A685ACF01344FB0,24,TIER2
C655F0255D6F7498E8ACC0160EF26DCD31CF5F3BA9B0C980FB169DA831801C5A,55,TIER2
95FCBC790C0D1E4ED553EA369A5F2261F2F7831BB70EFBF0A31A2A0470FF4CEE,28,TIER2
9E120E0968B5241B2D9C02346930D4F1B07564F7C6B41AADB148052927377B19,20,TIER2
F4419F8E0AFC590496C02180AA9820AA3DC196352FEC2B1A70696DBB7ABB3533,20,TIER2
8BF2417C30EAC222B4B81F6D9B533B3674E1C3689CCC95EA6845D4494EC23BED,26,TIER2
2265E2A93B790B09690292BB138103B57272947E2D27C3731F37862DF4842316,26,TIER2
7A2B43BA24B5979E456B1E3B6B148D72C4E169E38E4437B9523054711C79055C,20,TIER2
D46737C2B9727FC6229588702A453A52341AC4C3DAE4AD7ED9EFE2AC29B156AB,43,TIER2
E7080D13886CD7832D38FA4677F0B85AF887253E5D2083EEB77074A3CE16FF66,26,TIER2
9032438AFB750943FC70E71A68E715315E850FCE94A2CE1DB5AFB91A33095AB2,53,TIER2
FDADAADD36A0AE718799942F296595904D9C03F48FC73A3CD88FCE41764B9090,22,TIER2
55135F52F9B1DBBF894D2F0C1717EB6F9DBCF99E6611D96A673F77150BD876AA,22,TIER2
7DB1F3624D4C02392802050555E91C4680EA813F52352477463AC3386B472EAF,20,TIER2
8DAC61900697FFB8EE7F019B0D7A8886CFBEF204B3D59E7FAF4F032EFA722FD9,20,TIER2
267AFA2BFE1CA6CEFBFFFADD3724B4E4AAA74E559D45DAE03B048D378F2B1D8C,55,TIER2
D46E190A17D0AFFB16E51022DA026C5CE59DF2C1BEB00F105C7489354D2A3ED3,43,TIER2
DCC695A4F900C53AD7F12EA960A1760595DCEC87336F6917BC2765749CBBCA5B,43,TIER2
108D9D17BEDAC0AFA62892E439293426D740CDE22A209D22C38CCF7902955238,20,TIER2
F0C6EA360C5C0590D4F05EE4B8C5DD9379E9AE1F29376A4BEE754B1EF0204B5D,29,TIER2
8F94F9AA9646435D5937E41D5DEA688D593F46794250878E61E7C81737EEE61E,31,TIER2
6DEC52950537296FE2C70A57DCA0CB2EE7F4D15F1F8850377B48303649662086,43,TIER2
B8A0AEE68B1FD7B2E22B4A4DCFF7AC320802A7B1D9EF4F170F92193816745641,22,TIER2
1E5019FAE3DB16C219F543D5883DB43CA97162E5F162FF14898103CD0F9BC44D,43,TIER2
4C4A560E400E9F7D874B6F750352A61B759972449266FA64632E4967664DCBAC,55,TIER2
6DFF375C37480886BFCFAAA59A9D60B185551F6D2DD9CFE11AC8D9ED774839A3,41,TIER2
7D0B9C427FA269EE441C3AFFB455453F3507A87CC03363D2742877CDEC10798E,26,TIER2
0CD000ED831D58B0420DF44FFAA53693F0A127A4D076B962569EA516F96AB2E8,43,TIER2
93E48E88B195494A964BCA9876344E62D30E69D72EABE7AFB6CFC1249C8A2E4F,43,TIER2
E69B891B55999A4946661DF3F88A9DAAF49EED0570875AF002A89690EF10354D,20,TIER2
3AEF7FCDC7C3E8DB9BE4C853209AC6E850B962C1724EAAE7B84CFE7C08DC0DFC,48,TIER2
6030A49C3C0895183D68D30B7FEB5A10C00B660B641AD29247E899EE19E10EE8,43,TIER2
DFC8C2987737F65179972086D18480A1A6C424066D3448F30D2AD016DFB9FA3B,20,TIER2
8640700316D823A32981235353564FEA671CEA1B5FDA64810A48EC57A1EAF217,43,TIER2
FE08EA099357672ACB1054BEC5C54B55B1FFB9DF1FC7FCE9E0CF2746D1762B80,37,TIER2
08063013CF494D1E803A3C2EF952D782153EB2D5DF7740EB9348982DEACB24EC,55,TIER2
40297C10F7886CBFD49F9D26755EE9B14BDD6109A684D97F5C92FFC8C959FA4C,55,TIER2
9BBD54B45898009D5B77E97B7CF23877833F2602E5C21110831D62F7D0F01738,55,TIER2
8B7003D5EB04F9874B2FEAA1361D920D071C30E48664A49EC9CB4B4A09CC581D,43,TIER2
C2255C50D4D0EDB8DCD689B6B974875DA5385F1AF66569323230AE51610DEE92,43,TIER2
DFE26FDB6CE6DD7A0F923BC0B55EB657AE577EC407998A15C7E963BAA93A1124,43,TIER2
9346C7C24D4EA06CFF739409FAFDB9A2D6065A583D53D8A70AEC31228602E89E,31,TIER2
954AC9CB8D5B2EDB2CE2BE0C43A2AA36BCF8C19E26AA29304683FDB70DA5F686,22,TIER2
16DFE6861DCAC9CF6CA131E7AB33E5397A8DAC0AD8EF079345F00B6C18DFDCED,20,TIER2
ECACD09BAC30E6D5C881FE3C1BBC1C8F8010F014E13111D031A356A41C33C5B8,22,TIER2
0675D7F609AC12B9016677D6333D50ACF7DFBDB96F8345098C2E7437439AE613,20,TIER2
9AD1DBBBC7321F85F3BF3567AAA9BF42C2EF0DDBB43D3B19982ADFE8A7F614FD,51,TIER2
8C4CC23708850B99B74D5754FD88FAE07F2C7910FB88A3A6A03C5D87F7D9240C,43,TIER2
DC287DBB170A9B9ADF2D342F1E53EFF0A89576AC8A3C235AF5ECC994DE1CA452,55,TIER2
D6CBDE6937CC8B7314D311D83CC55D3B1BA69F50A59FC5A60845F53E7F63E274,26,TIER2
565900C249D9D67B4CC19EF522A6500B4DBA2D07AD181C57C549A913CF1C27E1,31,TIER2
8D725C19E6A9C236EB8B23584F5608B168EDECD0F06CCD3B7E8EB54C2B532330,55,TIER2
7AEBBA37F8867B712418370C05AED7E57968734CF7FEBAB4915FA7A5EE3CEF44,33,TIER2
3F27CFD56095954FC45EB478FF77D67B1EA0354CB644A46B9014BA12D2716D28,43,TIER2
C94A2CFECEC909173613704275BBFBF4BAAA0ADA8214E733148D4532DA7E64CD,26,TIER2
002A3B22695B960B7132F9973012841ABD0F7C1A23DFBFF5E6F63DD9913D4124,20,TIER2
D1EC7D0C8D75105E632D6BAA01F69FBFB49B42CD239B400168EE6F519DA9785A,20,TIER2
82D0D77D25B57671D44C37F66E3AF4B44D421E74F07180382D35695F548BB38A,55,TIER2
74BCE6E12EE6663BEA6F579A736677F0BA9BBCFF797AF0F8E45E27F7D547A3EA,20,TIER2
7C0D70D75A7D7C6B331010B4E73463328A3F0EAAA2F7C9FB49A0C9F71E666ADA,55,TIER2
48E29B59D55C476E9801A09F5EC313AA4C5B15A9C63D26472A62E410461012BD,26,TIER2
C976ED3B34FBC4C3783D87D132F26A5D3594B192C246A7CB24D39C5F35E8764B,20,TIER2
E488C49D69F032C395B2A1510E08808250C7C8ED7655B049866B0B85282D53F2,20,TIER2
118B0A15B5A099B117409F1F7D52E6129ED8EA4D86ED3E7D9522EFC237000A57,39,TIER2
FD036D38BEC089578DE8DDE9161A3677DD38C0427840822A0D0ED20BFCCE7901,26,TIER2
28A575DA1EEF2F73E4636A7A4E1DAE932BCC046D8CC36EF4628E624BDF8ABA42,57,TIER2
E8FC96A8D75E461228ED9DDC8356359B8CAF2B7A781105C5773DC68FDB65B3C8,51,TIER2
E061C4EC6FBAA01AA39DD9646145ACBEA7BE7B7B0F627C8145235D7FDEE1955B,20,TIER2
04B0C9DBEC8460CEE51C1877FAD3DE1C29A5FE2C19C8B5BDCF22B4559FFA1033,28,TIER2
B9C9160DAC2112C329C462EBFA5EFC4C639A6EFA1E9C58123514842036531088,24,TIER2
88091D05367067D9CE8482F2EAE8AB570CC3CB938DCDECBAD47D65C085B4722D,53,TIER2
9FBC5924FEA3D4E359620677E09AA84D50FDBF068ACC0E0E7EE024A792B5549F,20,TIER2
F2C5B6348E52BA8805171F648D4BD29B9AC603BADAF008DB1C4BF361B2F57A64,43,TIER2
78F96392F5FC3542A1AB5D7F34A5232DB671C04C9DBBBD31B98F27A3C9B3FB58,39,TIER2
ACE145655850BEE2775675401A2DFB4EE73507D61F56DCC20F9E3FF0DA5D2C58,20,TIER2
8891082A4682EE5E1E0CB8018CB3B830977C9C9F28AA02E7453467218C3161D5,43,TIER2
6E7607E1D27FE572FE31AC1E8CB481DA79D7AD9DD8B4EC6CEC6B14082A28E4B8,53,TIER2
CCC6BBD9FC821CF079C88AA9E5406D3758E0EDA2CBD045B3221FE4E76E869A2C,20,TIER2
E9F13422A838842862EB2E3C352D23D06BAA656CA5D1EF95267E480567F05D08,22,TIER2
09325EDB56FD898C291FC53E91F0F10D82C7DA3CBDC903AFC8DE0125C5FA6069,43,TIER2
D0AE03B2CD92A684F6933F6182FF7BA17C5148631960969638DF62FDA3D87BEA,20,TIER2
C4A6E24D67513FF157FF417A491A538F1E1BE085D8F383997E62D88BD0246837,55,TIER2
37CF26D63B4705C945D7E118B2222BEBAF4CD6C49B03A3E652BFACD65036C547,20,TIER2
9F47214870C081DBF9BF82B211F2E8B4D18E8ECECC9FBC145922DD9927BF1D7F,31,TIER2
063DF21CD3AE0942A5A878D1C6E9242FEABB1BF46D1AE2C93D301459D982C22B,55,TIER2
6AF87D37D7070AF4B99F1048A1D418FE3BBD6E8E04F72DD98ABAC9ACBBE3357D,20,TIER2
528E5921A51525D63B6BDC1E547636426B518CBCDC97C93EF6ADB3BE9AAA6A5D,26,TIER2
39866807CC02F030CBB55AD766775DC09155916E84E0D5026B8F24B73B2ECBFB,55,TIER2
419308D07C1DD4E2A08523AB62AE32758530AAD656DC56DF26AE36084B6D9A81,28,TIER2
CFEE4E0495A63E5692437ED1DBDFA38CC43A617E7EF5041758F08AFE261DCF40,20,TIER2
C6975BE4E571DFF54D469E93CDF703660C8A0D72F8409FFEC2FD6125FF8BC6C6,55,TIER2
4344597B370A66A82812F2F278516AC25A2C96846608709EA642B7660A28088C,33,TIER2
0F1EE3FE30E871ED24C29E7EE3D313A08073349F4A9BF81166F55EDFA0033D82,43,TIER2
1C4E578B7AA1DA0A0A1261DA55A538379AF3457084D6D2D7F1599284A251D21A,55,TIER2
1A60C1D187A8CAEC011D3755B8D7CF62474D227546CC6917A2D4916F88C6B3D8,43,TIER2
1D4FCAA8625133CA234C93DFDC0D986FD8ED90607A8994B8857DD0E13241396C,43,TIER2
D373AA3E3A4F0460F0DFBB5E7C69201335A1B8ABE9A98AA3B3C572238BBBC326,43,TIER2
80E6F35141EB15EE35840A1D7AD1D797323BAF9CDBB073C618F4A13C28D4080A,28,TIER2
7D795DB7EC5EC84005CC2C36CF972B6F15FC2F42503F2937484F36C56C2BF726,57,TIER2
0CC401B1C400BB953DA7FBF805F5122765D3FAE4EC70541C03C9FDAACD0E55D7,22,TIER2
86AC9790244DCF7B50340E6B17F6D461DF52626201BCC5007CB8F571BCCFDE6A,43,TIER2
BCDC26DA91C7A736EF3D1377E89C98B338764CA66F43A13C5C9AE047110C846F,29,TIER2
AF0DFF285DEF68843188DB7741D792962407D3DADDBC4E6B83C70D9AD19D9329,43,TIER2
2C03D061371E3B55B802B211226206CC864AEDECCCFA03DE950E94C2C4A9FB0F,31,TIER2
1B6683035AAFD6AA075626C7D09157E1FD7EC9629C32CC57D5B9DBF005139B18,21,TIER2
CB8FBDC5F4CA9B86AB4DC308800D762A957D2638C25B43C0AE83F788C74DFC22,57,TIER2
71BAB55C812C52C38E83765B942D984A0538F1150F5B41BDC6D98230E781667B,43,TIER2
7128A2C0252DD7A3F52AEBE3418FA60E576F9833A143B50885056C6B49CA29A4,33,TIER2
E1EA7B012BEE11F72BBF649BEA744AE1C531F74FF9EB0613762AE7120FFEF515,33,TIER2
92E1E3F9C5D4586AB82295741F7206004B4E4935E87D0974AC1D3648D3E578D7,50,TIER2
4D09F5293AA4E5BA9EF1B665D6A77B62CB37640CDEEBF4DA211B560D86FFA861,41,TIER2
AB9F2703577BC3D9B8620EA5A2CC39F694DA41FA8314EF19DAA4B5893FDE2B81,43,TIER2
4966E4517EDDAC08824F0E5510E378DCD8A71AE0987F5F8B07AE5DAC4E1D31CA,43,TIER2
FFE74883C3470AE227C6B79A0E72EA2FD7FC73F66EA30A2858F71CE52260B15F,20,TIER2
42EC3D15F4A2799E1AE147DFFAD40F20252C9050FEF38168E0AD07B737453D90,20,TIER2
83AE79D24C33514555BBED407F1D65E2448CF470BC10FE43BFD8DC7DA5F281E1,28,TIER2
DFF89DF10D96B81E28411843864FE2361827B453C60423F670F0C465945BA597,22,TIER2
7B1C692ACC8A725191AD8F95F159BDA50EEA993467C8FDE08579359A384ED24B,43,TIER2
FB9A785D94D8E35102F31FEC233DD95FBB7C1C5B2378BF78EEE0EC48057DCA4C,43,TIER2
A44255D7C7730A7B0925E9441A20AD0E076299BDBDA0702A877F5BFE2E60BEC1,24,TIER2
06E46F26D2BA230F2B17839FCEC6404A0153ADE989BA32E3AFEA697D7F178B2E,46,TIER2
FBD691DCE8744A963FD57899C5EED71D75A7DE9A3390CCD50692DC8FD0336768,20,TIER2
13DC1D478BED31EE37104EBC2B7F22F7AA5DE4EAF3DC291CAC8CBC49CC03295D,43,TIER2
62204365B4D5BE04F1C60B0F53C507BF031254ED8853B684B003FC0FFC984A6D,20,TIER2
549EB8063DE5553D5A71A9B49EDC6750534E03C6F8FBC128263A1DED335B47FC,55,TIER2
7555B3F95981583ECF4BFDDE12BC1DCA7D201DB912A863F6C92EC62ABADA8FC1,22,TIER2
983F7CF1EA4BE0AC2D8B23674518FE8D64D833DF05C477552C1338BF5BBEA9D0,53,TIER2
B752817E9B3EAC785CE06A21BF75288C3B9129D8D9E82337343B2CB15A0FBEAF,26,TIER2
E861B312F6EDB7429262A6A66199BA215728A16B23F45768E601D331CA2E7535,41,TIER2
753D2D9EDE74C0A2511A69DC50A3A46249637EFDF1998062F27C0349C658D86C,26,TIER2
9DC5C290FD3D0F3AEAED9EB5EA588ED3BDA76A1520E912CDFB7A027ED89835D1,20,TIER2
D27A37437E1B3E5E69BB368CF0F12C0B9D95E06CCC5DB5DD7FF67D96A1665F57,20,TIER2
